id,x,y,ra,dec,r2,flag,u,g,r,i,z,uerr,gerr,rerr,ierr,zerr,e(b-v),u(SExflag),g(SExflag),r(SExflag),i(SExflag),zflag
6210,15899.85,600.65,37.0483998,-5.6022051,8.22,8,15.5401,15.0574,14.4524,14.3493,14.1733,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0262,2,2,2,2,-32768
10002,10288.4,890.31,37.339704,-5.5873278,5.93,8,16.3356,15.4985,14.9289,14.9239,14.5792,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0259,2,2,2,2,-32768
11910,4419.28,1030.61,37.6443747,-5.5800172,5.96,8,16.1674,15.301,14.969,14.8551,14.5997,4.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0267,0,0,0,0,-32768
11973,11470.5,1291.93,37.2783423,-5.5665721,17.55,8,17.2077,15.4773,14.7239,14.3316,14.0286,9.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0258,0,0,0,0,-32768
17842,6146.9,1752.71,37.5546829,-5.5427457,9.26,8,15.8014,14.7237,14.1873,14.1177,13.9306,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0282,0,0,0,0,-32768
20418,7981.88,1876.98,37.4594322,-5.5363471,6.65,8,16.2383,15.3223,14.7061,14.6756,14.475,4.0E-4,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0252,3,3,3,3,-32768
20647,7358.51,1864.2,37.4917899,-5.5370015,10.17,8,15.3398,14.5628,14.0347,14.0126,13.843,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0259,2,2,2,2,-32768
25208,5947.13,2194.94,37.5650451,-5.5198953,8.49,8,15.3074,14.6741,14.3075,14.2849,14.1253,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0278,2,2,2,2,-32768
30316,8631.21,2814.82,37.425723,-5.4878981,9.58,8,16.1352,14.9588,14.2076,14.1339,14.0361,4.0E-4,2.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0242,0,0,0,0,-32768
43993,1635.19,4086.72,37.7887912,-5.4220446,7.5,8,15.3534,14.729,14.395,14.4346,14.2332,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0256,0,0,0,0,-32768
46772,16653.67,4247.41,37.0093751,-5.4137782,6.48,8,15.5453,15.1748,14.7002,14.7516,14.5501,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0251,0,0,0,0,-32768
47879,4410.99,4337.45,37.6447315,-5.4091727,8.17,8,15.9438,14.969,14.6137,14.3565,14.0591,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0274,2,2,3,2,-32768
51715,7707.49,4848.34,37.4736504,-5.3828298,8.88,8,15.6519,14.687,14.3928,14.2285,13.9937,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0245,2,2,2,2,-32768
56659,5816.39,5151.56,37.5717832,-5.3671399,5.5,8,15.6738,15.2094,14.9835,15.0126,14.74,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0263,0,0,0,0,-32768
56666,13405.16,5271.22,37.1779773,-5.3609598,7.42,8,16.1302,15.2791,14.536,14.5179,14.2771,4.0E-4,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0242,2,2,2,2,-32768
57776,11902.69,5385.96,37.2559455,-5.3550508,6.89,8,15.5527,15.0592,14.7057,14.7481,14.5858,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.024,2,2,2,2,-32768
59149,16809.11,5449.32,37.0013449,-5.3516772,5.61,8,15.8726,15.3143,14.8737,14.9231,14.5515,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0243,0,0,0,0,-32768
59576,10996.78,5622.57,37.3029567,-5.3428331,7.1,8,15.4199,15.0073,14.625,14.6922,14.4416,2.0E-4,1.0E-4,1.0E-4,2.0E-4,3.0E-4,0.024,0,0,0,0,-32768
60769,12911.07,5676.31,37.203622,-5.3400376,8.62,8,15.5445,14.9329,14.4464,14.3273,14.1001,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0241,2,2,2,2,-32768
64980,6035.27,5981.06,37.5604122,-5.3242868,7.58,8,15.6012,14.949,14.489,14.4623,14.2625,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0262,2,2,2,2,-32768
68145,219.68,6463.87,37.8621542,-5.2991773,6.54,8,15.1704,14.7929,14.5287,14.6541,14.2358,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0253,2,2,2,3,-32768
71035,10087.91,6344.78,37.3501212,-5.3055227,5.98,8,16.0418,15.4181,14.9043,14.8728,14.4699,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0252,2,2,2,2,-32768
72900,8628.14,6665.56,37.4258651,-5.2889472,6.06,8,15.7507,15.3766,14.9705,14.9119,14.5544,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0247,0,0,0,0,-32768
80944,19079.3,7560.53,36.8836288,-5.242521,8.0,8,14.9561,14.4656,14.2699,14.3417,14.2976,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0262,2,2,2,2,-32768
82000,10569.32,7562.19,37.3251458,-5.2426225,5.62,8,15.4693,15.3434,14.8962,15.0037,14.5576,2.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0269,0,0,0,0,-32768
86433,13178.01,7935.01,37.1898035,-5.2233359,5.37,8,15.8204,15.4271,14.9945,15.095,14.8075,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0263,0,0,0,0,-32768
94955,13882.1,8457.8,37.1532835,-5.1963138,6.28,8,15.2448,15.0231,14.704,14.828,14.623,2.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0265,2,2,2,2,-32768
104775,363.96,9358.46,37.854555,-5.1496348,6.2,8,15.7861,15.1598,14.5777,14.7668,14.3612,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0248,2,2,2,2,-32768
108427,2110.79,9940.67,37.7639234,-5.1196165,8.77,8,14.9418,14.4778,14.0238,14.149,13.8106,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0254,2,2,3,2,-32768
111485,1055.09,10229.81,37.8186728,-5.1046429,7.32,8,15.3574,14.7896,14.4585,14.5236,14.3397,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0241,2,3,3,3,-32768
112723,4109.68,10052.23,37.6602347,-5.1139077,53.05,8,22.1826,14.4212,14.8905,14.1941,15.7766,0.0485,2.0E-4,2.0E-4,2.0E-4,0.0013,0.0266,3,3,3,3,-32768
115010,4108.35,10322.17,37.6602973,-5.0999609,38.56,8,21.6434,15.8694,14.8157,14.7189,16.6838,0.0205,3.0E-4,2.0E-4,2.0E-4,0.0019,0.0267,3,3,3,3,-32768
115875,548.8,10601.28,37.8449192,-5.085432,8.2,8,15.3623,14.8023,14.355,14.3718,14.1892,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0234,2,2,2,2,-32768
116524,9723.57,10645.86,37.3690269,-5.0833015,9.91,8,15.0323,14.4953,14.1283,14.1198,14.0481,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0326,2,2,2,2,-32768
119077,13913.61,10857.33,37.1516918,-5.0723386,9.79,8,15.3971,14.7906,14.1894,14.1412,14.0059,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0323,2,2,2,2,-32768
131074,7755.45,11777.71,37.4711056,-5.0248148,9.93,8,17.3374,15.5452,14.4887,14.0295,13.6953,6.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0294,2,2,2,2,-32768
134561,7214.2,11960.72,37.4991761,-5.0153548,7.15,8,16.6278,15.4911,14.8842,14.7152,14.3032,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.029,0,0,0,0,-32768
136462,15461.74,12305.47,37.0714276,-4.997487,8.52,8,14.7168,14.4241,14.0788,14.2114,14.0008,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0328,2,2,2,2,-32768
137862,9853.02,12452.24,37.3623139,-4.9899721,9.78,8,15.633,14.7469,14.2097,14.1277,14.0205,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0319,2,2,2,2,-32768
139657,17919.51,12231.99,36.9439609,-5.0012132,6.38,8,15.0281,14.6277,14.3707,14.5185,14.3255,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0274,35,35,35,35,-32768
139728,7787.66,12613.06,37.4694283,-4.9816559,7.09,8,17.7559,15.8859,14.8795,14.5625,14.2176,9.0E-4,2.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0298,2,2,2,3,-32768
140992,9640.08,12561.73,37.3733574,-4.9843151,5.94,8,15.7965,15.2723,14.8707,14.9061,14.6444,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0315,2,2,2,2,-32768
144039,9525.32,12708.05,37.3793093,-4.9767552,8.21,8,15.3094,14.7497,14.3677,14.3861,14.2433,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0312,2,2,2,2,-32768
146633,16934.03,13016.44,36.9950935,-4.9607157,7.5,8,19.8025,15.149,14.8244,15.1699,16.0886,0.0022,2.0E-4,2.0E-4,2.0E-4,8.0E-4,0.0311,3,3,3,3,-32768
148413,16933.66,12968.6,36.995111,-4.9631871,15.92,8,21.208,14.8159,14.814,15.0239,17.6295,0.0113,1.0E-4,2.0E-4,2.0E-4,0.0040,0.0309,3,3,3,3,-32768
148705,4553.79,13369.68,37.6371263,-4.9425186,6.04,8,15.2416,15.064,14.7431,14.8105,14.4412,2.0E-4,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0291,2,2,2,2,-32768
149599,2957.54,13447.2,37.719902,-4.9384756,7.29,8,16.0328,15.2995,14.6217,14.5502,14.1963,3.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0273,0,0,0,0,-32768
155888,9809.93,13601.21,37.3645491,-4.930609,15.78,8,26.1084,16.0672,14.3973,14.0513,13.697,0.7745,3.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0306,35,35,35,35,-32768
158582,6744.07,14413.66,37.5235289,-4.8886163,221.35,8,15.2736,14.4272,14.118,13.6931,13.3747,0.0011,4.0E-4,8.0E-4,7.0E-4,0.0012,0.0285,80,80,80,80,-32768
161310,18943.77,14616.14,36.890935,-4.8780014,7.66,8,15.2072,14.5466,14.1917,14.2845,13.9688,3.0E-4,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0292,2,2,3,2,-32768
163473,12848.26,14702.97,37.2070016,-4.8736659,7.47,8,16.5716,15.4119,14.6255,14.5148,14.2617,5.0E-4,3.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0382,2,2,2,2,-32768
177575,11709.08,15568.42,37.2660797,-4.8289637,6.54,8,16.794,15.7047,14.9452,14.7212,14.4303,4.0E-4,2.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0358,3,3,3,3,-32768
179000,13905.8,15954.5,37.1521874,-4.8089899,9.01,8,15.2123,14.6355,14.3297,14.3326,14.2595,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0386,0,0,0,0,-32768
184456,868.19,16284.85,37.8281432,-4.7918063,10.36,8,14.9839,14.392,14.0517,14.0852,13.9417,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0268,35,35,35,35,-32768
184457,894.12,16229.47,37.8268005,-4.7946681,9.53,8,15.2197,14.5291,14.1522,14.1869,14.0384,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0269,35,35,35,35,-32768
184458,633.47,15876.84,37.8403274,-4.8128771,65.5,8,99.0,13.4375,14.0789,14.1727,99.0,99.0,1.0E-4,2.0E-4,1.0E-4,99.0,0.0266,51,51,51,51,-32768
188352,17319.6,16763.8,36.9752184,-4.7670995,9.4,8,15.4194,14.6155,14.0677,14.1031,13.9048,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0309,0,0,0,0,-32768
193262,16226.64,16883.4,37.0318841,-4.7609505,8.57,8,17.5687,15.8455,14.9394,14.4144,14.2703,7.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0333,2,2,2,3,-32768
195624,12721.33,17110.51,37.2136144,-4.7492822,5.37,8,15.5342,15.2522,14.922,15.0666,14.843,2.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0397,2,2,2,2,-32768
198223,18276.26,17310.81,36.925643,-4.738809,5.79,8,15.7152,15.2037,14.827,14.8947,14.7218,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0292,0,0,0,0,-32768
203877,15162.17,17765.95,37.0870894,-4.7153797,7.58,8,15.7304,15.0088,14.616,14.5595,14.1395,3.0E-4,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0383,0,0,0,0,-32768
204411,16854.56,17760.92,36.9993575,-4.7155983,5.98,8,15.729,15.3176,14.9577,14.9753,14.7873,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0319,0,0,0,0,-32768
204588,18039.07,17826.68,36.9379567,-4.7121659,10.09,8,19.8932,15.2018,14.9462,15.0572,16.8856,0.0029,2.0E-4,2.0E-4,2.0E-4,0.0015,0.0292,3,3,3,3,-32768
206252,15172.08,17985.24,37.0865809,-4.7040502,7.2,8,16.0484,15.3069,14.6898,14.6428,14.2955,3.0E-4,2.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0385,2,2,2,2,-32768
211768,17763.23,18389.84,36.9522748,-4.6830802,10.92,8,20.7719,14.653,14.4248,14.5594,15.4976,0.0056,1.0E-4,1.0E-4,1.0E-4,5.0E-4,0.0293,3,3,3,3,-32768
212492,17762.59,18439.08,36.9523097,-4.6805364,12.22,8,22.4229,14.9913,14.9023,14.9414,99.0,0.0232,2.0E-4,2.0E-4,2.0E-4,99.0,0.0292,3,3,3,3,-32768
212805,9970.05,18678.22,37.3562518,-4.6683064,12.46,8,16.5515,14.9409,14.0547,13.7735,13.3986,4.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0278,2,2,2,2,-32768
214807,16212.04,18535.52,37.0326863,-4.6755975,15.89,8,23.9885,14.9293,14.1217,13.9942,13.8022,0.1071,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0347,35,35,35,35,-32768
215794,18940.84,18477.6,36.891237,-4.6785072,44.03,8,25.6364,15.1582,14.6238,13.8073,15.2519,0.7777,2.0E-4,2.0E-4,1.0E-4,8.0E-4,0.0283,3,3,3,3,-32768
217128,10156.38,19200.02,37.3465938,-4.6413481,6.28,8,16.3432,15.5195,14.8903,14.8435,14.5346,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0278,0,0,0,0,-32768
219296,18938.07,19046.64,36.8914028,-4.6491104,42.01,8,99.0,14.9585,14.2518,13.5441,16.9655,99.0,2.0E-4,2.0E-4,1.0E-4,0.0041,0.0277,19,19,19,19,-32768
219385,18939.83,18934.06,36.8913071,-4.654926,10.38,8,25.0465,15.8061,14.8746,14.8166,15.1085,0.2945,2.0E-4,2.0E-4,2.0E-4,6.0E-4,0.0278,3,3,3,3,-32768
220757,11454.02,18539.94,37.2793261,-4.6754443,6.05,8,16.4163,15.4948,14.911,14.8802,14.6831,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0311,2,2,2,2,-32768
