IAUNAME,SOURCEID,CUEVENTID,FRAMESETID,RA2000,DEC2000,L,B,LAMBDA,ETA,PRIORSEC,UMGPNT,UMGPNTERR,GMRPNT,GMRPNTERR,RMIPNT,RMIPNTERR,IMZPNT,IMZPNTERR,UMGEXT,UMGEXTERR,GMREXT,GMREXTERR,RMIEXT,RMIEXTERR,IMZEXT,IMZEXTERR,MERGEDCLASSSTAT,MERGEDCLASS,PSTAR,PGALAXY,PNOISE,PSATURATED,EBV,AU,AG,AR,AI,AZ,UMJD,UPETROMAG,UPETROMAGERR,UAPERMAG3,UAPERMAG3ERR,UAPERMAG4,UAPERMAG4ERR,UAPERMAG6,UAPERMAG6ERR,UAPERMAGNOAPERCORR3,UAPERMAGNOAPERCORR4,UAPERMAGNOAPERCORR6,UHLCORSMJRADAS,UGAUSIG,UELL,UPA,UERRBITS,UAVERAGECONF,UCLASS,UCLASSSTAT,UPPERRBITS,USEQNUM,UXI,UETA,GMJD,GPETROMAG,GPETROMAGERR,GAPERMAG3,GAPERMAG3ERR,GAPERMAG4,GAPERMAG4ERR,GAPERMAG6,GAPERMAG6ERR,GAPERMAGNOAPERCORR3,GAPERMAGNOAPERCORR4,GAPERMAGNOAPERCORR6,GHLCORSMJRADAS,GGAUSIG,GELL,GPA,GERRBITS,GAVERAGECONF,GCLASS,GCLASSSTAT,GPPERRBITS,GSEQNUM,GXI,GETA,RMJD,RPETROMAG,RPETROMAGERR,RAPERMAG3,RAPERMAG3ERR,RAPERMAG4,RAPERMAG4ERR,RAPERMAG6,RAPERMAG6ERR,RAPERMAGNOAPERCORR3,RAPERMAGNOAPERCORR4,RAPERMAGNOAPERCORR6,RHLCORSMJRADAS,RGAUSIG,RELL,RPA,RERRBITS,RAVERAGECONF,RCLASS,RCLASSSTAT,RPPERRBITS,RSEQNUM,RXI,RETA,IMJD,IPETROMAG,IPETROMAGERR,IAPERMAG3,IAPERMAG3ERR,IAPERMAG4,IAPERMAG4ERR,IAPERMAG6,IAPERMAG6ERR,IAPERMAGNOAPERCORR3,IAPERMAGNOAPERCORR4,IAPERMAGNOAPERCORR6,IHLCORSMJRADAS,IGAUSIG,IELL,IPA,IERRBITS,IAVERAGECONF,ICLASS,ICLASSSTAT,IPPERRBITS,ISEQNUM,IXI,IETA,ZMJD,ZPETROMAG,ZPETROMAGERR,ZAPERMAG3,ZAPERMAG3ERR,ZAPERMAG4,ZAPERMAG4ERR,ZAPERMAG6,ZAPERMAG6ERR,ZAPERMAGNOAPERCORR3,ZAPERMAGNOAPERCORR4,ZAPERMAGNOAPERCORR6,ZHLCORSMJRADAS,ZGAUSIG,ZELL,ZPA,ZERRBITS,ZAVERAGECONF,ZCLASS,ZCLASSSTAT,ZPPERRBITS,ZSEQNUM,ZXI,ZETA,PRIMARY_SOURCE
VST-ATLAS J033210.17-273512.94,730240447033,22911,730144555096,53.042360943566194,-27.586928291020243,223.1795952665573,-54.46900564072616,-41.23084505312078,-174.49232792467407,0,,,,,,,,,,,,,,,,,59.37706,0,0.05,0.05,0.9,0.0,0.009330745,0.04809999,0.035391513,0.025668878,0.019463934,0.013800171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.374986,0.0010625742,15.616003,0.0014253132,15.296252,0.0011316985,14.588821,7.6453964E-4,16.06323,15.547736,14.642842,3.698296,44.078045,0.9087209,38.95199,0,46.532333,0,59.37706,4194448,421,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
VST-ATLAS J033057.93-272921.36,730240447798,22911,730144555098,52.74139270298194,-27.489266675486903,222.94207631319006,-54.71764203890832,-41.03773248427064,-174.76913428317187,0,0.8530941,0.0039069657,0.3869276,0.0013573968,0.13213253,0.0013752601,0.09189892,0.0021912027,0.7788515,0.0039069657,0.42770576,0.0013573968,0.28926086,0.0013752601,0.060209274,0.0021912027,-0.6876427,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009337006,0.048132267,0.035415266,0.025686104,0.019476995,0.013809432,,15.921059,0.0037675505,15.885686,0.003780072,15.888779,0.0035117043,15.89127,0.003598179,16.289822,16.092482,15.938982,0.34004074,4.6241693,0.061724484,51.475132,0,99.63809,-1,-1.0851583,,22,0.0,0.0,,15.020044,8.837308E-4,15.032592,9.876423E-4,15.032591,8.9311076E-4,15.031603,8.3205395E-4,15.51097,15.28442,15.083026,0.5132352,6.955252,0.07103962,79.5661,0,100.919395,-1,0.118695974,,95,-0.08486627,-0.019144908,,14.620509,9.028542E-4,14.645664,9.3117595E-4,14.64768,8.5755484E-4,14.645665,8.1441936E-4,15.083264,14.888749,14.6900215,0.60386604,7.018628,0.08882505,73.615135,0,101.23622,-1,-0.7226878,,119,-0.18699488,-0.052955065,,14.502024,0.0010678722,14.513532,0.0010120531,14.512537,9.733256E-4,14.512293,9.7230374E-4,14.7940035,14.683751,14.547312,0.38907725,5.5892134,0.0648427,99.49954,0,99.233925,-1,0.081829034,,188,-0.13413242,-0.12561284,,14.446715,0.0022383982,14.421633,0.0019434809,14.423641,0.0019066936,14.424768,0.0021385779,14.733794,14.6063175,14.462867,0.2719479,4.884035,0.08818585,102.12119,0,99.78659,-1,-0.19574864,,71,-0.20831148,-0.01404575,1
VST-ATLAS J033033.81-272745.33,730240447805,22911,730144555098,52.640877408301584,-27.462590786169528,222.87250211572277,-54.80162207987315,-40.970250703244105,-174.85408987626676,0,1.0222998,0.004224167,0.47337627,0.0013319935,0.16274166,0.001309703,0.10814381,0.002065195,0.9480572,0.004224167,0.5141554,0.0013319935,0.31987,0.001309703,0.07645416,0.002065195,1.2399709,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008353373,0.04306164,0.031684343,0.02298013,0.017425137,0.012354638,,16.060911,0.0041865106,16.032703,0.004106655,16.03237,0.0038187741,16.033009,0.003958955,16.43684,16.236074,16.08072,0.35702315,4.592037,0.056292593,52.973827,0,101.85871,-1,0.74947304,,29,0.0,0.0,,14.758011,7.5314817E-4,15.010404,9.89431E-4,15.010063,8.945971E-4,15.000067,8.298348E-4,15.488783,15.261892,15.05149,0.9466194,4.6986313,0.012824297,82.647125,0,101.72164,-1,0.21475728,16,136,0.040553845,-0.020735856,,14.231608,6.94011E-4,14.537027,8.9175836E-4,14.535521,8.194114E-4,14.524085,7.720652E-4,14.9746275,14.776589,14.568441,1.1046181,4.4508486,0.04660958,67.3469,0,101.88403,-1,0.60979855,16,180,0.044118322,0.024598714,,13.978307,7.81749E-4,14.374286,9.5921266E-4,14.372517,9.2112884E-4,14.365412,9.1175205E-4,14.6547575,14.543731,14.400431,1.1176857,3.6612415,0.025588095,107.71994,0,102.56298,-1,0.22256923,16,259,0.059389096,0.038134504,,14.090277,0.0017973009,14.266142,0.001828918,14.260882,0.0017809154,14.253557,0.0019584328,14.578303,14.443558,14.291656,0.5966192,3.6752045,0.028690457,148.98282,0,102.53355,-1,1.0259407,16,98,0.05898494,-0.038881414,1
VST-ATLAS J033023.87-272311.15,730240447279,22911,730144555097,52.5994612040143,-27.386430874460178,222.73201912628306,-54.826089843152616,-40.97175080313715,-174.96607680590793,0,1.0456057,0.005456458,0.4861021,0.0016565481,0.18930721,0.0016162007,0.15867329,0.0025360077,0.9550266,0.005456458,0.5289192,0.0016565481,0.34551907,0.0016162007,0.120183945,0.0025360077,-0.3427149,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008334412,0.042963896,0.031612426,0.022927968,0.017385583,0.012326595,,16.561941,0.006257734,16.535604,0.0053149024,16.533766,0.0050511463,16.537853,0.005723514,16.929935,16.732212,16.579742,0.39241737,4.273247,0.057100534,47.76456,0,100.38183,-1,0.2684699,,36,0.0,0.0,,15.489018,0.0011177142,15.489999,0.0012348059,15.487526,0.0011167007,15.490703,0.0010515417,15.974909,15.744402,15.542496,0.4663675,6.442302,0.05354321,88.65091,0,98.918625,-1,0.14606336,,192,0.19751847,0.07533331,,14.989227,0.0010974552,15.003897,0.0011042672,15.003873,0.0010195214,15.004451,9.855878E-4,15.44599,15.249404,15.050092,0.5511524,6.528182,0.048799694,81.35893,0,100.079506,-1,-0.04657133,,223,0.17362452,3.2101024E-4,,14.80891,0.0012677854,14.8145895,0.0011801266,14.813617,0.0011379033,14.811778,0.0011567473,15.100471,14.987538,14.849304,0.38989216,5.4157,0.054031134,98.756584,0,101.107635,-1,-0.64120835,,301,0.17312704,0.06422767,,14.692672,0.0026234512,14.655916,0.0022446907,14.657412,0.0022118315,14.654183,0.002556217,14.980287,14.844703,14.70058,0.20766106,4.723232,0.054663718,80.606064,0,101.568085,-1,-0.71229357,,128,0.15533908,0.013150443,1
VST-ATLAS J033017.20-272121.40,730240447281,22911,730144555097,52.57167267569309,-27.35594309197562,222.67302189615603,-54.84568576036364,-40.96341228715793,-175.0168355291477,0,0.76742935,0.0038943344,0.34121037,0.0014117239,0.13995361,0.001445978,0.12183666,0.002317354,0.6768503,0.0038943344,0.38402748,0.0014117239,0.29616547,0.001445978,0.08334732,0.002317354,-1.1490036,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008431442,0.043464087,0.03198046,0.023194896,0.017587988,0.012470103,,15.881219,0.003911033,15.859619,0.003758335,15.859618,0.003514588,15.859618,0.003696598,16.25395,16.058065,15.901507,0.38348183,4.6403604,0.03658569,68.20246,0,103.424805,-1,0.0,,38,0.0,0.0,,15.081991,9.131617E-4,15.09219,0.0010201756,15.090585,9.213784E-4,15.094551,8.5944805E-4,15.5771,15.347461,15.146344,0.4831658,6.95227,0.0551551,80.65349,0,99.173515,-1,-0.54347736,,219,0.1760636,0.14267568,,14.729136,9.570094E-4,14.750979,9.758105E-4,14.750773,8.9885935E-4,14.751473,8.5920264E-4,15.193072,14.9963045,14.797114,0.5809385,6.9002566,0.08387941,73.3625,0,99.22462,-1,-0.11306192,,264,0.15977527,0.07622072,,14.599136,0.0011394436,14.611026,0.0010670736,14.611026,0.0010266816,14.608916,0.001030646,14.896907,14.784947,14.646442,0.40381795,5.722356,0.078822136,93.862946,0,99.95631,-1,-0.39862764,,361,0.15562528,0.11432598,,14.523087,0.0023595798,14.489189,0.002057057,14.492656,0.0020173134,14.488201,0.0022824798,14.81356,14.679947,14.534597,0.18198861,4.749294,0.042964816,109.44464,0,100.68431,-1,-1.2158284,,147,0.14703228,0.08311748,1
VST-ATLAS J033111.64-273155.44,730240448470,22911,730144555099,52.79850139622681,-27.532066945196984,223.02876202638686,-54.674194525219,-41.06346321196486,-174.68809077192887,0,2.0785637,0.012753468,1.0135212,0.0019728541,0.37396812,0.0015760837,0.28771877,0.0021998228,2.0023804,0.012753468,1.0523691,0.0019728541,0.5439234,0.0015760837,0.26490402,0.0021998228,0.73579234,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010016029,0.05163263,0.037990797,0.027554095,0.020893436,0.014813706,,18.156767,0.01933921,18.151878,0.012650871,18.151878,0.012708889,18.13226,0.016900986,18.559982,18.360035,18.190577,0.42414492,3.808233,0.07470918,51.625477,0,102.21432,-1,0.40027472,,13,0.0,0.0,,15.818875,0.0012795497,16.073315,0.0016144369,16.070847,0.0014693517,16.068186,0.001419245,16.557602,16.330618,16.128315,0.96423995,4.770189,0.010576785,100.84663,0,103.09564,-1,0.23133944,16,68,0.060382213,-0.027934017,,14.77805,9.293647E-4,15.059793,0.0011339078,15.057842,0.0010461479,15.055111,0.0010112746,15.505233,15.306911,15.106366,1.056359,4.976487,0.033067763,80.37314,0,104.20009,-1,0.425035,16,72,0.007853722,-0.049004704,,14.432636,9.841995E-4,14.685825,0.0010946656,14.683739,0.0010543872,14.6802225,0.0010600323,14.961309,14.851639,14.715783,0.7404798,4.0351977,0.049622178,99.5257,0,103.01858,-1,0.13510258,16,110,-0.01715332,-0.010808065,,14.410996,0.0022037125,14.398107,0.0019081214,14.395615,0.0018730568,14.391226,0.0021015615,14.696405,14.570005,14.426992,0.33737734,4.8298817,0.051639974,112.36936,0,103.24046,-1,0.37922454,,35,0.046031088,-0.009175441,1
VST-ATLAS J033131.32-272846.68,730240448487,22911,730144555099,52.88052079933892,-27.479634234354137,222.9586928824005,-54.59421492642617,-41.1520919372036,-174.70621269589594,0,1.6261272,0.021751674,0.82299614,0.003787156,0.41789246,0.003188862,0.3238287,0.004603193,1.5499439,0.021751674,0.861845,0.003787156,0.58784676,0.003188862,0.30101395,0.004603193,78.4744,1,5.2922104E-7,0.999999,5.2922104E-7,0.0,0.010228053,0.052725613,0.038795006,0.028137373,0.021335717,0.01512729,,17.016855,0.020967599,18.994673,0.021544287,18.739273,0.018798772,18.152863,0.016873138,19.402777,18.94743,18.211178,7.0126553,10.242291,0.47048938,116.65177,0,102.35695,1,24.235811,,30,0.0,0.0,,16.615839,0.00405546,17.368546,0.0029964962,17.120268,0.0024455267,16.563791,0.0018314758,17.852833,17.38004,16.623919,1.8331002,21.111347,0.41290402,127.881165,0,101.51899,1,23.649097,16,148,-0.10144316,-0.10874616,,14.939871,0.0016545649,16.54555,0.0023159364,16.28476,0.001909523,15.740757,0.0014537855,16.990988,16.533829,15.792012,4.4791284,17.8396,0.43741453,124.78854,0,100.567604,1,49.040146,16,166,-0.12916155,-0.019570796,,15.33535,0.0035084756,16.127657,0.0021920947,15.84381,0.0018700548,15.300774,0.0014818676,16.403141,16.011711,15.336334,1.8640159,15.919337,0.46679497,123.3766,0,99.75206,1,56.563232,16,234,-0.10449517,-0.096828826,,14.248937,0.005004709,15.803828,0.0040477286,15.5220995,0.0035399192,14.976443,0.0030711468,16.102127,15.69649,15.01221,4.1073003,11.064962,0.4353832,119.43089,0,98.32185,1,15.084863,16,93,-0.040876113,-0.20867416,1
VST-ATLAS J033117.98-272824.64,730240448489,22911,730144555099,52.824915157920046,-27.473510124154494,222.93500771661056,-54.64199774931581,-41.110921553803884,-174.743203821717,0,1.3391342,0.006464176,0.59341717,0.001678741,0.20963764,0.0015777085,0.17017078,0.0024069329,1.2629528,0.006464176,0.6322651,0.001678741,0.3795929,0.0015777085,0.14735603,0.0024069329,0.15107532,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010429286,0.053762972,0.039558284,0.028690966,0.02175549,0.015424915,,16.957731,0.0075441594,16.927801,0.0063369116,16.927563,0.0060263593,16.921598,0.006863864,17.335907,17.135717,16.979916,0.3590944,4.2383137,0.042086363,26.524345,0,100.10907,-1,0.0,,32,0.0,0.0,,15.591302,0.0011796688,15.588667,0.0012763701,15.586219,0.0011573887,15.585813,0.0010970958,16.072954,15.84599,15.645941,0.49448347,6.5079684,0.045868695,91.046425,0,101.623024,-1,0.036211528,,156,-0.042133756,0.01189603,,14.990294,0.0010372928,14.99525,0.0010904359,14.994282,0.0010057586,14.993307,9.6944405E-4,15.440689,15.243351,15.044562,0.5508796,4.7647386,0.030280888,76.32333,0,102.58934,-1,-2.9098786E-9,16,175,0.014659895,-0.013797111,,14.948734,0.0013095597,14.785612,0.0011402253,14.7835045,0.0010993752,14.780981,0.0011112492,15.061096,14.951405,14.816542,0.1836497,3.9586148,0.04364556,102.66046,0,102.44265,-1,0.2976344,16,248,-0.01656153,-0.010989148,,14.637739,0.002479103,14.615441,0.0021197197,14.61434,0.002096741,14.610952,0.002412967,14.91374,14.788731,14.646719,0.29207155,4.657964,0.053390622,99.39613,0,103.19305,-1,1.316768E-8,,95,0.063029006,-0.024746792,1
VST-ATLAS J033102.29-272046.49,730240448958,22911,730144555099,52.75952534267593,-27.346246724667548,222.7019804675962,-54.67938928919831,-41.11675775190296,-174.9287023846887,730144555099,,,,,,,,,,,,,,,,,3.6813054,-1,0.993865,0.003067485,0.003067485,0.0,0.009703891,0.050023563,0.03680686,0.026695404,0.020242317,0.014352055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.462246,7.661751E-4,14.823539,9.988032E-4,14.806086,9.12594E-4,14.76853,8.558287E-4,15.268978,15.055155,14.819785,1.2206658,4.3278947,0.03480369,57.75835,0,51.948086,-1,4.8128214,4194448,360,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.080565,0.0016696965,14.555945,0.0020270778,14.548178,0.0019917553,14.520277,0.0022294617,14.854244,14.7225685,14.556044,1.4132348,3.545913,0.012692392,175.71594,0,49.67577,-1,0.39333063,4194448,206,0.06654661,-0.0033808462,1
VST-ATLAS J033208.07-272834.08,730240449261,22911,730144555100,53.033641671962435,-27.476133154900218,222.9892074020094,-54.45948139614365,-41.27462216917672,-174.62809799362316,0,2.1680489,0.013571597,1.0905085,0.001824409,0.39521694,0.0014302374,0.2812643,0.0019755163,2.1000938,0.013571597,1.1166248,0.001824409,0.56383896,0.0014302374,0.2689705,0.0019755163,-0.2738913,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009036105,0.046581123,0.034273945,0.024858324,0.018849315,0.013364399,,18.230318,0.02356267,18.210917,0.013487804,18.202457,0.013833694,18.204645,0.019759092,18.616669,18.409193,18.25691,0.36455086,3.6207986,0.07708067,28.08884,0,102.97658,-1,0.5501481,,30,0.0,0.0,,16.053495,0.0014018412,16.042868,0.0015057813,16.04327,0.0013725077,16.041386,0.0013195084,16.516575,16.295061,16.09497,0.47390467,5.930793,0.024068058,85.34475,0,100.22555,-1,-0.28963608,,126,-0.058473326,-0.08470555,,14.943378,0.0010152225,14.952359,0.0010300927,14.952573,9.5074915E-4,14.952358,9.1553765E-4,15.39995,15.204043,15.003414,0.57252973,6.5218854,0.074778736,75.056694,0,99.2915,-1,-0.5294372,,155,-0.058788646,-0.06259558,,14.544539,0.0010419859,14.557142,9.922137E-4,14.556213,9.54217E-4,14.554197,9.5112395E-4,14.836111,14.726508,14.589046,0.40249342,5.5937853,0.086134315,87.754486,0,98.33716,-1,0.89992106,,206,0.01611398,-0.09772863,,14.295842,0.001974753,14.275878,0.001708267,14.278172,0.00168188,14.278512,0.0018619323,14.567141,14.455361,14.317094,0.30374697,4.847566,0.044063866,116.8692,0,96.996605,-1,-1.0122538,,81,-0.03717516,-0.08097145,1
VST-ATLAS J033138.65-272327.92,730240449278,22911,730144555100,52.911051404075025,-27.39108861063746,222.81513786681788,-54.55359063019228,-41.21645112169921,-174.79467554094035,0,2.3393612,0.009999929,1.2247925,0.0013200523,0.45322895,9.791733E-4,0.31517124,0.0013031022,2.2714052,0.009999929,1.2509098,0.0013200523,0.62185097,9.791733E-4,0.30287838,0.0013031022,-0.16891742,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010323875,0.053219575,0.039158456,0.028400978,0.021535601,0.01526901,,17.760092,0.015449037,17.698492,0.009938264,17.70996,0.010051169,17.716513,0.013571331,18.104244,17.916697,17.768778,0.2926589,3.6555884,0.08725721,39.48017,0,50.522247,-1,-2.0914202,4194432,47,0.0,0.0,,15.359314,9.98921E-4,15.359131,0.0011088235,15.359294,0.0010064199,15.360088,9.4734476E-4,15.832839,15.611085,15.413673,0.5110559,6.3379517,0.05511433,88.16862,0,51.393818,-1,-0.049112793,4194432,243,-0.15339456,-0.116000846,,14.109171,6.8230904E-4,14.134338,7.162742E-4,14.133749,6.5754366E-4,14.135913,6.1742857E-4,14.581929,14.38522,14.186969,0.6247734,7.466191,0.11711186,74.69202,0,103.23763,-1,0.0,,290,-0.16649494,-0.10700279,,13.621719,6.4752804E-4,13.681109,6.676314E-4,13.68089,6.38401E-4,13.683246,6.184071E-4,13.960078,13.851185,13.718094,0.43920687,4.657255,0.062749445,95.312195,0,51.637306,-1,1.1775881,4194448,406,-0.067522556,-0.13140608,,13.361045,0.0012250168,13.365938,0.0011190816,13.3645,0.0010796149,13.365218,0.0011067415,13.6572,13.54169,13.4038,0.36821547,5.4900374,0.06287491,86.409515,0,104.57744,-1,0.59829617,,163,-0.11278997,-0.15237209,1
VST-ATLAS J033155.16-272147.23,730240449285,22911,730144555100,52.979850352895994,-27.363120472954613,222.78420543662503,-54.488842631089796,-41.283582553035345,-174.79091530881,0,2.4200535,0.0151511915,1.3268127,0.0016979346,0.5844145,0.0011824969,0.40060806,0.001480419,2.3521004,0.0151511915,1.3529291,0.0016979346,0.7530365,0.0011824969,0.38831425,0.001480419,-0.16508631,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008895115,0.04585432,0.033739172,0.024470462,0.018555209,0.013155875,,18.329132,0.026559368,18.367651,0.015081945,18.354332,0.015564202,18.322916,0.022030441,18.773405,18.561068,18.375181,0.4844911,3.718473,0.090444565,49.619347,0,104.9825,-1,1.727824,,54,0.0,0.0,,16.14425,0.0014700451,15.9475975,0.0014469078,15.949249,0.0013187511,15.949499,0.0012647668,16.421305,16.20104,16.003084,0.1383548,4.7855706,0.0055072904,143.11684,0,100.50133,-1,-0.76099443,16,289,-0.09020723,-0.0033353139,,14.772634,9.3152985E-4,14.620785,8.885043E-4,14.619737,8.1757404E-4,14.620074,7.7760767E-4,15.068376,14.871207,14.67113,0.33124596,5.2217717,0.03707677,72.44545,0,100.6231,-1,-0.7808276,16,345,0.004204195,-0.08599037,,14.030639,7.915609E-4,14.03637,7.8029424E-4,14.034911,7.470981E-4,14.03364,7.294938E-4,14.315339,14.205206,14.068488,0.37018174,4.456245,0.032554686,98.88252,0,101.21388,-1,1.1505635,16,471,-0.0238182,-0.014671525,,13.638467,0.0014030909,13.635762,0.0012580863,13.638236,0.0012209883,13.638376,0.0012743884,13.927025,13.815426,13.676958,0.3442998,5.3261194,0.06502545,101.77412,0,101.62129,-1,-0.9799482,,192,-0.04569078,-0.06511089,1
VST-ATLAS J033117.54-272337.93,730240448498,22911,730144555099,52.82309078212631,-27.393870450955454,222.79865702614592,-54.63115268597019,-41.14557796345301,-174.83842180965988,0,1.3693323,0.005199626,0.5776253,0.0013595191,0.1759758,0.0012935615,0.14735222,0.001984978,1.293149,0.005199626,0.6164732,0.0013595191,0.34593105,0.0012935615,0.12453747,0.001984978,-0.38256326,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009830674,0.050677128,0.037287746,0.027044185,0.020506786,0.014539567,,16.55607,0.0056122276,16.51583,0.005096649,16.518353,0.004796193,16.515987,0.005218772,16.923933,16.72651,16.574305,0.36928457,4.391514,0.07598066,36.187653,0,98.94398,-1,-0.6557312,,41,0.0,0.0,,15.14974,9.3538495E-4,15.146497,0.0010297005,15.148414,9.3352987E-4,15.151555,8.7538327E-4,15.630784,15.408185,15.211683,0.5011676,6.8159914,0.059627116,90.899025,0,100.59743,-1,-0.36758137,,241,-0.004100061,0.0328756,,14.54893,8.573452E-4,14.5688715,8.8769867E-4,14.569081,8.165833E-4,14.568697,7.742114E-4,15.014311,14.8181505,14.619952,0.62093556,7.0425334,0.10702056,72.478714,0,100.80775,-1,0.23977146,,276,-0.073205315,0.012789219,,14.377061,9.844963E-4,14.392896,9.4089983E-4,14.391348,9.0361177E-4,14.389437,8.950405E-4,14.66838,14.559248,14.424997,0.41114995,5.7899547,0.09664816,82.12601,0,100.86814,-1,0.3948217,,410,0.021720681,0.018440722,,14.258046,0.002003715,14.2455435,0.0017478117,14.247636,0.0017110542,14.24363,0.0018843437,14.543842,14.422027,14.279397,0.32127297,4.990157,0.07114154,105.99943,0,100.795105,-1,-0.180784,,152,-0.03371834,-0.022752903,1
VST-ATLAS J033150.12-272711.39,730240449264,22911,730144555100,52.95883232019452,-27.453163799838627,222.9322854550451,-54.52145321016855,-41.22601216557354,-174.69553563880774,0,0.8429451,0.0030790463,0.37523365,0.0010732125,0.118457794,0.0010997554,0.07221317,0.0017356612,0.7749901,0.0030790463,0.40135098,0.0010732125,0.2870798,0.0010997554,0.059919357,0.0017356612,-0.7870149,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.009462841,0.048780948,0.035892554,0.026032275,0.019739486,0.013995541,,15.475419,0.0029852644,15.434907,0.0029797903,15.439134,0.002773342,15.442016,0.0028532322,15.84066,15.645869,15.494281,0.3022377,4.773111,0.030483186,49.051155,0,103.25382,-1,-0.92753553,,33,0.0,0.0,,14.574522,6.869712E-4,14.591962,7.754842E-4,14.591672,7.018779E-4,14.591961,6.5069634E-4,15.06567,14.843463,14.645546,0.5671125,7.324722,0.095415354,80.56979,0,102.19691,-1,-0.07787936,,156,-0.048392974,-0.077713236,,14.19275,7.1085204E-4,14.216728,7.418958E-4,14.216819,6.815238E-4,14.218357,6.4098526E-4,14.664319,14.468289,14.269413,0.6206851,7.40289,0.118168294,72.40869,0,102.38657,-1,-0.07869316,,191,-0.011700899,-0.15055883,,14.075864,8.430617E-4,14.09827,8.1182056E-4,14.097016,7.7780196E-4,14.095939,7.617803E-4,14.377239,14.267311,14.130787,0.42516503,6.1701317,0.1279285,85.71104,0,102.00793,-1,-0.76579756,,260,-0.0977434,-0.124553055,,14.034203,0.001744379,14.026057,0.0015341014,14.024268,0.0014985012,14.023567,0.0016202935,14.31732,14.201458,14.062149,0.35406265,5.0570316,0.07180494,114.45283,0,101.90779,-1,-3.074243E-9,,103,-0.048087224,-0.11890314,1
VST-ATLAS J033033.84-271827.65,730240450599,22911,730144555102,52.641000770199646,-27.30768030642057,222.6071763117102,-54.77725598943248,-41.040118925458295,-175.03730004594777,0,2.302124,0.010989924,1.3558826,0.0014059056,0.61618996,9.616858E-4,0.4095354,0.0011865613,2.2411394,0.010989924,1.3729477,0.0014059056,0.78098965,9.616858E-4,0.37636662,0.0011865613,-0.2113416,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.00927207,0.04779752,0.03516896,0.025507463,0.019341538,0.013713391,,17.932028,0.017771203,17.836168,0.01092365,17.86257,0.011214964,17.902258,0.015804617,18.239496,18.062243,17.942078,0.26271433,3.4649825,0.13200063,33.66743,0,53.02742,-1,-4.262388,4194432,3,0.0,0.0,,15.532365,0.0010828781,15.534044,0.0012051128,15.53289,0.0010946998,15.533901,0.001034123,15.998357,15.777027,15.57993,0.46635452,6.099004,0.037350237,68.485405,0,49.119484,-1,0.28137535,4194432,19,-0.004483886,0.07412792,,14.118293,6.621894E-4,14.178162,7.2406745E-4,14.165754,6.597644E-4,14.150472,6.132834E-4,14.625409,14.413328,14.197612,0.6516103,7.3526034,0.08890772,67.672005,0,51.011303,-1,0.83563256,4194432,18,0.08819667,-0.063024364,,13.455486,5.959239E-4,13.561972,6.329028E-4,13.561346,6.041893E-4,13.559333,5.821327E-4,13.8444195,13.7333145,13.596112,0.47268626,4.83548,0.04698944,96.173965,0,50.657867,-1,-0.041061167,4194448,40,0.05469918,0.012850762,,13.119493,0.001036317,13.152436,0.0010036741,13.132686,9.5202524E-4,13.125011,9.5234456E-4,13.468053,13.323868,13.169036,0.4541443,5.7662053,0.036630332,100.87063,0,48.45607,-1,2.387387,4194432,13,0.054727033,-0.07313048,1
